Epoch	loss	mean_absolute_error	mean_squared_error
41	0.031064148992300034	0.13048943877220154	0.0310757365077734
42	0.031138047575950623	0.1319347620010376	0.031139036640524864
43	0.031103283166885376	0.13111481070518494	0.031105635687708855
44	0.03106008842587471	0.13128282129764557	0.03106648661196232
45	0.03060072660446167	0.13040350377559662	0.03061857260763645
46	0.029717719182372093	0.12788201868534088	0.029703300446271896
47	0.030274471268057823	0.12988191843032837	0.030277488753199577
48	0.02995958738029003	0.12859933078289032	0.029962502419948578
49	0.030175834894180298	0.12921375036239624	0.030180081725120544
50	0.02964009717106819	0.1277025043964386	0.029633069410920143
51	0.029217693954706192	0.1270146518945694	0.029228629544377327
52	0.029272349551320076	0.12683215737342834	0.029278423637151718
53	0.029522202908992767	0.12788593769073486	0.029515525326132774
54	0.029343094676733017	0.12726886570453644	0.029351016506552696
55	0.029815223067998886	0.12835180759429932	0.0298071950674057
56	0.028567731380462646	0.1251267045736313	0.028570715337991714
57	0.029269415885210037	0.12742261588573456	0.02925187535583973
58	0.028512395918369293	0.12475726753473282	0.028513696044683456
59	0.028585609048604965	0.1254023015499115	0.028585826978087425
60	0.02824428863823414	0.12521685659885406	0.028240492567420006
61	0.0281567070633173	0.12444116175174713	0.028151752427220345
62	0.028356999158859253	0.1250799298286438	0.02835342288017273
63	0.028079353272914886	0.1241990327835083	0.028063802048563957
64	0.027842916548252106	0.12380307167768478	0.027862409129738808
65	0.027882331982254982	0.1240030825138092	0.027875537052750587
66	0.02771138958632946	0.1236623078584671	0.027705414220690727
67	0.027873776853084564	0.12422876060009003	0.027877310290932655
68	0.027084901928901672	0.12229928374290466	0.027073975652456284
69	0.027631687000393867	0.12345725297927856	0.027643706649541855
70	0.026886269450187683	0.12106556445360184	0.026882926002144814
71	0.02652094140648842	0.12117603421211243	0.026515210047364235
72	0.026953812688589096	0.12147636711597443	0.026954179629683495
73	0.02655155211687088	0.12079571932554245	0.026558762416243553
74	0.02646373026072979	0.12097444385290146	0.02645246684551239
75	0.02665005810558796	0.12103132903575897	0.02663278393447399
76	0.02620697394013405	0.12031283229589462	0.026204798370599747
77	0.026259837672114372	0.11985860019922256	0.026257740333676338
78	0.026668747887015343	0.12107118964195251	0.026666510850191116
79	0.025936171412467957	0.11897926777601242	0.02592400088906288
80	0.025638360530138016	0.11913065612316132	0.025633394718170166
81	0.025670332834124565	0.11855282634496689	0.025663385167717934
82	0.02605106122791767	0.11940450221300125	0.026040056720376015
83	0.02539643831551075	0.11832306534051895	0.02539104036986828
84	0.02499603107571602	0.11663864552974701	0.025006743147969246
85	0.025027967989444733	0.11658887565135956	0.025018982589244843
86	0.0259371530264616	0.11987275630235672	0.025942571461200714
87	0.025493627414107323	0.11875004321336746	0.025494463741779327
88	0.024892516434192657	0.11685758084058762	0.02489255554974079
89	0.024284325540065765	0.11538035422563553	0.024273067712783813
90	0.024366728961467743	0.11573880165815353	0.02435072511434555
91	0.024521954357624054	0.11573184281587601	0.02451888844370842
92	0.024665819481015205	0.1164734959602356	0.024669254198670387
93	0.02437165565788746	0.11596329510211945	0.02437526173889637
94	0.02377098612487316	0.11483871191740036	0.023786993697285652
95	0.02382996492087841	0.1149672344326973	0.023840440437197685
96	0.02420506626367569	0.11510623246431351	0.024195078760385513
97	0.02379751019179821	0.11362778395414352	0.023797281086444855
98	0.023764019832015038	0.11430367082357407	0.023756075650453568
99	0.02342454344034195	0.11379191279411316	0.023414453491568565
100	0.023478815332055092	0.11376053094863892	0.023469770327210426
