Epoch	loss	mean_absolute_error	mean_squared_error
40	0.08411234617233276	0.17639599740505219	0.08416257053613663
41	0.08351033926010132	0.17576244473457336	0.08355356007814407
42	0.08319341391324997	0.17505112290382385	0.08319955319166183
43	0.08370540291070938	0.17570678889751434	0.08368969708681107
44	0.08350787311792374	0.1756545752286911	0.08355174958705902
45	0.08277538418769836	0.17431889474391937	0.08275333791971207
46	0.08275877684354782	0.17424537241458893	0.08272193372249603
47	0.08320682495832443	0.1751885563135147	0.08323558419942856
48	0.08259569108486176	0.17455127835273743	0.08257721364498138
49	0.08186235278844833	0.17321744561195374	0.0819331705570221
50	0.08130818605422974	0.17257502675056458	0.08129151165485382
51	0.08144397288560867	0.17240534722805023	0.08143313974142075
52	0.08114427328109741	0.17239360511302948	0.08115130662918091
53	0.08137819916009903	0.1729516088962555	0.08136948198080063
54	0.08108077198266983	0.17270366847515106	0.08108691871166229
55	0.08017312735319138	0.17168551683425903	0.08019305020570755
56	0.08018128573894501	0.17103011906147003	0.08015570044517517
57	0.07992664724588394	0.1713380366563797	0.07998483628034592
58	0.08037324994802475	0.17273485660552979	0.08036008477210999
59	0.07996203750371933	0.17133650183677673	0.07999440282583237
60	0.0795663520693779	0.170842707157135	0.0795656070113182
61	0.07930329442024231	0.1707679182291031	0.07934688031673431
62	0.07948556542396545	0.170343816280365	0.07949661463499069
63	0.0791785717010498	0.1711663007736206	0.07916373759508133
64	0.07825584709644318	0.16971752047538757	0.07826978713274002
65	0.07856161147356033	0.16994468867778778	0.07859300076961517
66	0.07768455147743225	0.16901402175426483	0.07768702507019043
67	0.07738681137561798	0.16817021369934082	0.07738489657640457
68	0.07768413424491882	0.1689208447933197	0.07768658548593521
69	0.0768899917602539	0.16801904141902924	0.07687811553478241
70	0.07726031541824341	0.16880913078784943	0.07726995646953583
71	0.07606825977563858	0.16726475954055786	0.07607986032962799
72	0.07704383879899979	0.16799302399158478	0.07702600955963135
73	0.0761345848441124	0.16675890982151031	0.07617318630218506
74	0.07608871906995773	0.16710297763347626	0.07607923448085785
75	0.07706435769796371	0.16820763051509857	0.07704509794712067
76	0.0752304419875145	0.16594241559505463	0.07524917274713516
77	0.07545451074838638	0.16628886759281158	0.07549182325601578
78	0.0753677636384964	0.16622091829776764	0.07532697916030884
79	0.07549980282783508	0.16697882115840912	0.07551218569278717
80	0.07463996112346649	0.16604311764240265	0.07467374950647354
81	0.07422467321157455	0.1651986837387085	0.07423056662082672
82	0.07505276054143906	0.16572555899620056	0.07505259662866592
83	0.07395529001951218	0.164870947599411	0.07399553060531616
84	0.07301928102970123	0.16444790363311768	0.07301930338144302
85	0.07379238307476044	0.16492430865764618	0.07377442717552185
86	0.073618084192276	0.1643330454826355	0.07360902428627014
87	0.07387672364711761	0.16510619223117828	0.07386022806167603
88	0.07363411039113998	0.16430886089801788	0.07363870739936829
89	0.07233024388551712	0.16322724521160126	0.07231543958187103
90	0.0733218789100647	0.16465725004673004	0.07331832498311996
91	0.07176987826824188	0.16222739219665527	0.07177085429430008
92	0.07403140515089035	0.16512365639209747	0.07401148229837418
93	0.07287144660949707	0.1639523208141327	0.07286322116851807
94	0.07105686515569687	0.16155236959457397	0.07109955698251724
95	0.07195962220430374	0.16260699927806854	0.07193746417760849
96	0.07169639319181442	0.1624588668346405	0.07167194783687592
97	0.07135975360870361	0.16168735921382904	0.071364626288414
98	0.07203324139118195	0.1627647429704666	0.07202017307281494
99	0.07130385935306549	0.1622154712677002	0.07127697765827179
100	0.07039804756641388	0.1607317179441452	0.07041168957948685
