Epoch	loss	mean_absolute_error	mean_squared_error
37	0.030206209048628807	0.12975361943244934	0.03020687960088253
38	0.030266722664237022	0.12910330295562744	0.03028223291039467
39	0.030027469620108604	0.12895451486110687	0.030024327337741852
40	0.029693398624658585	0.12938453257083893	0.029688730835914612
41	0.02944362908601761	0.12751387059688568	0.029433703050017357
42	0.029334750026464462	0.12754537165164948	0.029317626729607582
43	0.029298976063728333	0.12761497497558594	0.029278578236699104
44	0.028607409447431564	0.1257098913192749	0.028636155650019646
45	0.028787879273295403	0.1261758655309677	0.028803324326872826
46	0.02826179377734661	0.12509995698928833	0.028254441916942596
47	0.028235025703907013	0.12480112910270691	0.0282280370593071
48	0.027782341465353966	0.12372085452079773	0.0277724489569664
49	0.027105368673801422	0.12206103652715683	0.02714047022163868
50	0.02754373848438263	0.12298722565174103	0.02758692391216755
51	0.02673434652388096	0.12169749289751053	0.026716792955994606
52	0.027033604681491852	0.12176050245761871	0.02702377550303936
53	0.027325771749019623	0.12291671335697174	0.02731063961982727
54	0.026462797075510025	0.12107528001070023	0.02645690180361271
55	0.026385679841041565	0.12058664858341217	0.02637687511742115
56	0.02608376368880272	0.11967937648296356	0.02607959881424904
57	0.025728261098265648	0.1188356801867485	0.025718718767166138
58	0.025762276723980904	0.11921867728233337	0.025760460644960403
59	0.02571197785437107	0.11872103810310364	0.025704918429255486
60	0.024840034544467926	0.11702530086040497	0.02484140172600746
61	0.025312501937150955	0.11797740310430527	0.02531597763299942
62	0.024968702346086502	0.11784626543521881	0.025010058656334877
63	0.02477174624800682	0.11679360270500183	0.024761248379945755
64	0.024325890466570854	0.11571266502141953	0.02431616000831127
65	0.024348534643650055	0.11586842685937881	0.024336926639080048
66	0.023851782083511353	0.11466332525014877	0.02384825050830841
67	0.02378573641180992	0.11487613618373871	0.02383452281355858
68	0.023477084934711456	0.11375109106302261	0.023460976779460907
69	0.023726971819996834	0.11424317210912704	0.02373398281633854
70	0.023426689207553864	0.11359065026044846	0.023422887548804283
71	0.023068301379680634	0.11282821744680405	0.023068124428391457
72	0.022948674857616425	0.11249258369207382	0.022975211963057518
73	0.022971659898757935	0.11240589618682861	0.022972706705331802
74	0.022881625220179558	0.11253539472818375	0.02287013828754425
75	0.022493639960885048	0.11130965501070023	0.022494222968816757
76	0.022000979632139206	0.11056361347436905	0.021991822868585587
77	0.021774189546704292	0.10983006656169891	0.02177908644080162
78	0.021182170137763023	0.10827899724245071	0.021180035546422005
79	0.021303599700331688	0.10791005939245224	0.021314242854714394
80	0.021655751392245293	0.10906965285539627	0.021649079397320747
81	0.021397704258561134	0.10878268629312515	0.021398300305008888
82	0.02118299901485443	0.10743189603090286	0.02118685282766819
83	0.02095712348818779	0.10732659697532654	0.020978841930627823
84	0.020523661747574806	0.1061997264623642	0.020520666614174843
85	0.02060592919588089	0.10624521970748901	0.020602621138095856
86	0.020152229815721512	0.10562345385551453	0.02014450915157795
87	0.020838169381022453	0.10738430917263031	0.020833386108279228
88	0.020031938329339027	0.10473460704088211	0.020024066790938377
89	0.01964881643652916	0.10387527942657471	0.01964324340224266
90	0.019614901393651962	0.10426618903875351	0.019611744210124016
91	0.019499506801366806	0.10321035236120224	0.01948682591319084
92	0.01971139758825302	0.10463246703147888	0.019714396446943283
93	0.019289635121822357	0.10316373407840729	0.01927882432937622
94	0.019042931497097015	0.10217417776584625	0.019037481397390366
95	0.018679829314351082	0.1019943580031395	0.018687739968299866
96	0.018617715686559677	0.10150516033172607	0.01860450766980648
97	0.018686020746827126	0.10091810673475266	0.018698444589972496
98	0.018282024189829826	0.1008504331111908	0.018310725688934326
99	0.018142353743314743	0.09985247999429703	0.018145879730582237
100	0.018167000263929367	0.10027004778385162	0.018159106373786926
