Epoch	loss	mean_absolute_error	mean_squared_error
36	0.0818185955286026	0.17318129539489746	0.08183852583169937
37	0.0820784866809845	0.17413483560085297	0.08207546174526215
38	0.0821857750415802	0.1734122782945633	0.08217981457710266
39	0.08125029504299164	0.17383542656898499	0.08124739676713943
40	0.08076869696378708	0.1722685843706131	0.08075568079948425
41	0.08177084475755692	0.17397065460681915	0.08175528049468994
42	0.0802634060382843	0.17086100578308105	0.08022892475128174
43	0.07961190491914749	0.17048366367816925	0.07961194217205048
44	0.07981479912996292	0.1707829385995865	0.07980707287788391
45	0.08000777661800385	0.17161183059215546	0.08003272861242294
46	0.0789492130279541	0.17027515172958374	0.07894109934568405
47	0.0789460688829422	0.17011961340904236	0.07896073162555695
48	0.07892896980047226	0.16950280964374542	0.07893048226833344
49	0.0780477523803711	0.16904734075069427	0.07802362740039825
50	0.07868950814008713	0.16964441537857056	0.07870378345251083
51	0.0772169977426529	0.16832581162452698	0.0772116556763649
52	0.07702972739934921	0.16765239834785461	0.07701073586940765
53	0.07697123289108276	0.16813312470912933	0.07695132493972778
54	0.07700484246015549	0.16740566492080688	0.07699023187160492
55	0.07645349949598312	0.16737812757492065	0.07644030451774597
56	0.07683707028627396	0.16732320189476013	0.07685166597366333
57	0.07497982680797577	0.16537486016750336	0.07497546821832657
58	0.07590621709823608	0.1663392037153244	0.07592242956161499
59	0.0744466632604599	0.16419202089309692	0.07442216575145721
60	0.07416091114282608	0.1642020046710968	0.07414691150188446
61	0.07411759346723557	0.16446764767169952	0.07416505366563797
62	0.07402423024177551	0.16392503678798676	0.07402097433805466
63	0.07446582615375519	0.1653321236371994	0.0744692012667656
64	0.07357010990381241	0.1642875373363495	0.07357820123434067
65	0.07401397079229355	0.16423644125461578	0.07400728762149811
66	0.07295140624046326	0.16342873871326447	0.07295817136764526
67	0.07274730503559113	0.16253963112831116	0.07274626195430756
68	0.0723746046423912	0.16265395283699036	0.07237278670072556
69	0.0725574791431427	0.16230164468288422	0.07256007194519043
70	0.07307758927345276	0.163522869348526	0.07309767603874207
71	0.07112553715705872	0.1608019322156906	0.07113821059465408
72	0.07099020481109619	0.16086618602275848	0.07106302678585052
73	0.07067973911762238	0.16096754372119904	0.07066576182842255
74	0.0703808143734932	0.16031257808208466	0.07038269191980362
75	0.07067772001028061	0.16046729683876038	0.0706484317779541
76	0.07165124267339706	0.1617315113544464	0.07172080129384995
77	0.06961819529533386	0.15959163010120392	0.0696004182100296
78	0.0703914538025856	0.15984584391117096	0.07039866596460342
79	0.07032781094312668	0.15997762978076935	0.0703110620379448
80	0.06933003664016724	0.1597108542919159	0.06933126598596573
81	0.0697217658162117	0.15943780541419983	0.0697074681520462
82	0.0677323266863823	0.15673547983169556	0.06772103160619736
83	0.06842105835676193	0.15770845115184784	0.06842482835054398
84	0.06818393617868423	0.15792816877365112	0.06817594915628433
85	0.06900797039270401	0.15849356353282928	0.0690389946103096
86	0.06804310530424118	0.15723378956317902	0.06803880631923676
87	0.06894838809967041	0.15847918391227722	0.06895437091588974
88	0.06709493696689606	0.15679900348186493	0.0671004205942154
89	0.0663420632481575	0.15543480217456818	0.0663347840309143
90	0.06660032272338867	0.15619707107543945	0.06658482551574707
91	0.06693416088819504	0.1569848358631134	0.06691548228263855
92	0.06508540362119675	0.15417948365211487	0.06509220600128174
93	0.06498026847839355	0.15422888100147247	0.06497009098529816
94	0.06508869677782059	0.15416669845581055	0.06516417115926743
95	0.06507528573274612	0.15477047860622406	0.06506121158599854
96	0.06438186764717102	0.15357154607772827	0.06436548382043839
97	0.06480155885219574	0.1538337618112564	0.06480269879102707
98	0.06353891640901566	0.15221400558948517	0.06353843212127686
99	0.06470460444688797	0.1540697067975998	0.0647045448422432
100	0.06442775577306747	0.15371109545230865	0.06440689414739609
